Class,DEM,NDVI,NDWI,SAVI,VALUE,blue,green,.geo
Rice,7,0.398898494,-0.303325402,0.244362945,1,0.064827136,0.100849684,"{""type"":""Point"",""coordinates"":[105.90354746001537,21.288546608239187]}"
Rice,12,0.46512181,-0.311011798,0.259246765,1,0.046715139,0.076523526,"{""type"":""Point"",""coordinates"":[105.55700396254578,21.267009150151047]}"
Rice,8,0.536148156,-0.288113969,0.33391542,1,0.054825271,0.086844793,"{""type"":""Point"",""coordinates"":[105.5567141209773,21.26674160408784]}"
Rice,9,0.559273345,-0.376274702,0.335557011,1,0.047997111,0.081246473,"{""type"":""Point"",""coordinates"":[105.55700396254578,21.26674160408784]}"
Rice,12,0.544694519,-0.396804762,0.379041309,1,0.062186377,0.104246937,"{""type"":""Point"",""coordinates"":[105.86755359631198,21.265426169277074]}"
Rice,12,0.548490666,-0.397505062,0.384678365,1,0.063585501,0.104871842,"{""type"":""Point"",""coordinates"":[105.86784343788044,21.265426169277077]}"
Rice,13,0.555157641,-0.383324388,0.38414122,1,0.061289281,0.104457385,"{""type"":""Point"",""coordinates"":[105.86813327944891,21.265426169277077]}"
Rice,12,0.511828998,-0.408925155,0.353587434,1,0.065003761,0.106014179,"{""type"":""Point"",""coordinates"":[105.86755359631198,21.26515416411281]}"
Rice,12,0.541925456,-0.411143761,0.375125585,1,0.062709085,0.102793448,"{""type"":""Point"",""coordinates"":[105.86783897877939,21.26515416411281]}"
Rice,13,0.521309042,-0.387973669,0.360995173,1,0.062918572,0.105497105,"{""type"":""Point"",""coordinates"":[105.86812882034786,21.265154164112815]}"
Rice,11,0.513630946,-0.401652527,0.355162708,1,0.066360401,0.107261752,"{""type"":""Point"",""coordinates"":[105.86754913721093,21.264886618049605]}"
Rice,12,0.524829249,-0.411374051,0.360580441,1,0.064170076,0.104664649,"{""type"":""Point"",""coordinates"":[105.86783897877937,21.264882158948552]}"
Rice,13,0.489323696,-0.391360984,0.33701696,1,0.064796953,0.1072644,"{""type"":""Point"",""coordinates"":[105.86812882034786,21.264882158948552]}"
Rice,11,0.481112293,-0.418918066,0.329890086,1,0.070116883,0.109756568,"{""type"":""Point"",""coordinates"":[105.86754913721093,21.26461461288535]}"
Rice,12,0.508731229,-0.419415018,0.347239315,1,0.065944102,0.106431925,"{""type"":""Point"",""coordinates"":[105.86783897877939,21.264614612885346]}"
Rice,13,0.487246226,-0.383541549,0.334332212,1,0.066362318,0.108615951,"{""type"":""Point"",""coordinates"":[105.86812882034786,21.264610153784293]}"
Rice,10,0.665469066,-0.41059387,0.44943476,1,0.048734035,0.081061676,"{""type"":""Point"",""coordinates"":[105.76373680558564,21.263490919419876]}"
Rice,8,0.665469467,-0.410593524,0.449435905,1,0.048734189,0.08106194,"{""type"":""Point"",""coordinates"":[105.76373680558564,21.263218914255617]}"
Rice,10,0.625913717,-0.427443268,0.417382473,1,0.050077398,0.084990021,"{""type"":""Point"",""coordinates"":[105.76402664715411,21.263218914255617]}"
Rice,9,0.687537362,-0.422472056,0.47086789,1,0.048758676,0.080325638,"{""type"":""Point"",""coordinates"":[105.76373680558564,21.262946909091358]}"
Rice,11,0.614396599,-0.441749567,0.414207504,1,0.049744048,0.084598264,"{""type"":""Point"",""coordinates"":[105.76402218805306,21.262946909091358]}"
Rice,10,0.497523285,-0.270720608,0.302162404,1,0.054544418,0.091376398,"{""type"":""Point"",""coordinates"":[105.50981329609719,21.250354407716426]}"
Rice,10,0.516213328,-0.269231549,0.310751793,1,0.051073597,0.08851157,"{""type"":""Point"",""coordinates"":[105.50981329609719,21.250082402552167]}"
Rice,8,0.697147974,-0.428906334,0.452559655,1,0.042902144,0.071949232,"{""type"":""Point"",""coordinates"":[105.77632484785951,21.23741409645933]}"
Rice,8,0.697149047,-0.428904978,0.452563678,1,0.042902705,0.07195014,"{""type"":""Point"",""coordinates"":[105.77661468942799,21.237409637358276]}"
Rice,9,0.551812756,-0.423078071,0.347155696,1,0.050064467,0.081070584,"{""type"":""Point"",""coordinates"":[105.77690007189541,21.237409637358276]}"
Rice,16,0.728980256,-0.377746489,0.495160259,1,0.05183637,0.088500314,"{""type"":""Point"",""coordinates"":[105.39639606080279,21.221655633336443]}"
Rice,14,0.695201069,-0.343006601,0.466306097,1,0.052857431,0.092668959,"{""type"":""Point"",""coordinates"":[105.39668590237125,21.221655633336447]}"
Rice,16,0.700773157,-0.347025051,0.476750364,1,0.054356267,0.092318409,"{""type"":""Point"",""coordinates"":[105.39697128483866,21.221655633336443]}"
Rice,11,0.588828711,-0.397250597,0.386458334,1,0.055713051,0.090585768,"{""type"":""Point"",""coordinates"":[105.65623679738916,21.21244313056003]}"
Rice,6,0.556144186,-0.387137542,0.350142623,1,0.054989017,0.088356754,"{""type"":""Point"",""coordinates"":[105.65594695582071,21.212175584496823]}"
Rice,6,0.563919121,-0.406319988,0.363375308,1,0.055661566,0.090070489,"{""type"":""Point"",""coordinates"":[105.65623679738916,21.21217112539577]}"
Rice,6,0.575693559,-0.383628435,0.380496028,1,0.055300749,0.092274153,"{""type"":""Point"",""coordinates"":[105.6565221798566,21.212171125395766]}"
Rice,7,0.560460919,-0.402441803,0.356026901,1,0.052558753,0.085777625,"{""type"":""Point"",""coordinates"":[105.65565711425222,21.211903579332557]}"
Rice,6,0.562765184,-0.398479742,0.358858747,1,0.054937246,0.088986909,"{""type"":""Point"",""coordinates"":[105.65594695582071,21.211903579332557]}"
Rice,5,0.550501266,-0.408557652,0.354316399,1,0.057263992,0.091603078,"{""type"":""Point"",""coordinates"":[105.6562323382881,21.211903579332557]}"
Rice,5,0.566727371,-0.395349731,0.369636639,1,0.057161628,0.093408003,"{""type"":""Point"",""coordinates"":[105.6565221798566,21.211899120231507]}"
Rice,7,0.549231,-0.407756455,0.345226368,1,0.051850311,0.085208883,"{""type"":""Point"",""coordinates"":[105.65565265515117,21.2116315741683]}"
Rice,6,0.561941418,-0.395492729,0.353848053,1,0.052714757,0.086809509,"{""type"":""Point"",""coordinates"":[105.65594249671963,21.2116315741683]}"
Rice,5,0.556423495,-0.397646248,0.355710226,1,0.056747378,0.091139645,"{""type"":""Point"",""coordinates"":[105.6562323382881,21.2116315741683]}"
Rice,6,0.547343453,-0.407262176,0.355091915,1,0.058952943,0.093717577,"{""type"":""Point"",""coordinates"":[105.6565221798566,21.211631574168297]}"
Rice,8,0.573328229,-0.406993729,0.379644588,1,0.059074818,0.093821566,"{""type"":""Point"",""coordinates"":[105.65681202142505,21.211627115067248]}"
Rice,8,0.489295607,-0.338163449,0.289559248,1,0.052438654,0.081438615,"{""type"":""Point"",""coordinates"":[105.6553628135827,21.2113640281051]}"
Rice,8,0.507598813,-0.358540471,0.304475773,1,0.051782828,0.0807836,"{""type"":""Point"",""coordinates"":[105.65565265515117,21.21135956900404]}"
Rice,7,0.535553947,-0.361430919,0.324848144,1,0.050648642,0.082325455,"{""type"":""Point"",""coordinates"":[105.65594249671963,21.211359569004042]}"
Rice,8,0.54966284,-0.397799126,0.351241867,1,0.054679809,0.087481093,"{""type"":""Point"",""coordinates"":[105.6562323382881,21.21135956900404]}"
Rice,8,0.567647962,-0.413096764,0.374673122,1,0.058539196,0.093217549,"{""type"":""Point"",""coordinates"":[105.6565221798566,21.21135956900404]}"
Rice,8,0.490876709,-0.385505572,0.288325246,1,0.053691649,0.08179949,"{""type"":""Point"",""coordinates"":[105.65507297201421,21.211092022940836]}"
Rice,8,0.453621509,-0.343317961,0.261042521,1,0.052592055,0.082147966,"{""type"":""Point"",""coordinates"":[105.6553628135827,21.21109202294084]}"
Rice,8,0.475179338,-0.302273577,0.273230764,1,0.051571001,0.080986151,"{""type"":""Point"",""coordinates"":[105.65565265515117,21.21109202294084]}"
Rice,7,0.506826737,-0.328120181,0.30121979,1,0.051059496,0.08154265,"{""type"":""Point"",""coordinates"":[105.65594249671963,21.211087563839786]}"
Rice,8,0.564797302,-0.38874957,0.357930341,1,0.051729264,0.082223825,"{""type"":""Point"",""coordinates"":[105.6562323382881,21.211087563839786]}"
Rice,8,0.497327671,-0.342608833,0.294954133,1,0.051978444,0.082090171,"{""type"":""Point"",""coordinates"":[105.6553628135827,21.210820017776573]}"
Rice,9,0.492593813,-0.316110935,0.286420905,1,0.051058048,0.081547637,"{""type"":""Point"",""coordinates"":[105.65565265515117,21.210820017776573]}"
Rice,9,0.498064323,-0.345427692,0.294986263,1,0.05197727,0.081386998,"{""type"":""Point"",""coordinates"":[105.65593803761858,21.210820017776573]}"
Rice,9,0.5208398,-0.320861768,0.301509465,1,0.048756249,0.07780848,"{""type"":""Point"",""coordinates"":[105.65564819605011,21.210548012612314]}"
Rice,13,0.727706893,-0.443268468,0.505367624,1,0.052163783,0.079877531,"{""type"":""Point"",""coordinates"":[105.56656873430543,21.19650630339501]}"
Rice,11,0.573304568,-0.371014821,0.35737368,1,0.048307117,0.079755219,"{""type"":""Point"",""coordinates"":[105.74739865932582,21.1765562852819]}"
Rice,11,0.600186051,-0.39961146,0.381235056,1,0.047489519,0.076952329,"{""type"":""Point"",""coordinates"":[105.74710435865629,21.17628873921869]}"
Rice,13,0.623031411,-0.385924937,0.394625184,1,0.047485219,0.079300845,"{""type"":""Point"",""coordinates"":[105.74739420022478,21.17628873921869]}"
Rice,9,0.686430153,-0.428479189,0.439447792,1,0.03908306,0.070744184,"{""type"":""Point"",""coordinates"":[105.74710435865629,21.176016734054432]}"
Rice,11,0.649548812,-0.423276588,0.414221734,1,0.042319831,0.073934135,"{""type"":""Point"",""coordinates"":[105.74739420022478,21.176016734054432]}"
Rice,13,0.606848121,-0.400531263,0.364539137,1,0.040402296,0.07150942,"{""type"":""Point"",""coordinates"":[105.74768404179324,21.17601227495338]}"
Rice,10,0.641843616,-0.412124622,0.408048481,1,0.042123996,0.074969964,"{""type"":""Point"",""coordinates"":[105.74739420022478,21.175744728890166]}"
Rice,5,0.447118006,-0.294351801,0.257412243,1,0.055509677,0.093430393,"{""type"":""Point"",""coordinates"":[105.89678746281835,21.126774881121225]}"
Rice,5,0.407552158,-0.324984615,0.224044273,1,0.055451028,0.090764612,"{""type"":""Point"",""coordinates"":[105.89649762124989,21.126502875956966]}"
Rice,5,0.475572541,-0.342140229,0.277290528,1,0.052482911,0.091010374,"{""type"":""Point"",""coordinates"":[105.89678746281835,21.126502875956966]}"
Rice,7,0.475573819,-0.342138562,0.277293341,1,0.052483617,0.091011587,"{""type"":""Point"",""coordinates"":[105.89707284528578,21.126502875956966]}"
Rice,5,0.430668287,-0.349026902,0.244891401,1,0.056393139,0.092140261,"{""type"":""Point"",""coordinates"":[105.89649762124989,21.126230870792707]}"
Rice,6,0.465093665,-0.345730467,0.267510457,1,0.054936669,0.091741817,"{""type"":""Point"",""coordinates"":[105.89678300371732,21.126230870792707]}"
Rice,8,0.465095509,-0.345728837,0.267513684,1,0.054937401,0.091743034,"{""type"":""Point"",""coordinates"":[105.89707284528578,21.126230870792707]}"
Rice,10,0.465453803,-0.322019753,0.27446426,1,0.053956726,0.093581825,"{""type"":""Point"",""coordinates"":[105.89736268685427,21.126226411691654]}"
Rice,6,0.482994295,-0.346359262,0.281660442,1,0.055556745,0.090560688,"{""type"":""Point"",""coordinates"":[105.89678300371732,21.125958865628444]}"
Rice,7,0.482996135,-0.34635764,0.281663792,1,0.055557486,0.090561889,"{""type"":""Point"",""coordinates"":[105.89707284528578,21.125958865628448]}"
Rice,8,0.48037266,-0.343197913,0.289378509,1,0.056494829,0.092675999,"{""type"":""Point"",""coordinates"":[105.89736268685427,21.125958865628448]}"
Rice,8,0.511715198,-0.372355562,0.312148135,1,0.05690865,0.092277049,"{""type"":""Point"",""coordinates"":[105.89678300371732,21.125691319565238]}"
Rice,9,0.511717009,-0.372354027,0.31215171,1,0.056909409,0.092278271,"{""type"":""Point"",""coordinates"":[105.89706838618473,21.125686860464185]}"
Rice,7,0.519514123,-0.360029336,0.31484064,1,0.055770966,0.092294148,"{""type"":""Point"",""coordinates"":[105.89735822775322,21.125686860464185]}"
Rice,39,0.715235622,-0.451649011,0.45981674,1,0.037782384,0.075442115,"{""type"":""Point"",""coordinates"":[105.39147767234083,21.11107438631204]}"
Rice,13,0.667244649,-0.390689735,0.444816711,1,0.048718505,0.083656052,"{""type"":""Point"",""coordinates"":[105.57078704390199,21.091320568645276]}"
Rice,12,0.662161462,-0.396248979,0.444011713,1,0.050109843,0.083304668,"{""type"":""Point"",""coordinates"":[105.57078704390199,21.091048563481014]}"
Rice,13,0.641821954,-0.367043089,0.409939878,1,0.042867356,0.082671501,"{""type"":""Point"",""coordinates"":[105.6251702403498,21.041797792345704]}"
Rice,12,0.662019245,-0.373137893,0.429065676,1,0.041828404,0.081443682,"{""type"":""Point"",""coordinates"":[105.62546008191829,21.041797792345704]}"
Rice,9,0.673487351,-0.383486388,0.441420817,1,0.041395747,0.078638054,"{""type"":""Point"",""coordinates"":[105.6257454643857,21.041797792345704]}"
Rice,10,0.640452016,-0.355957675,0.403124594,1,0.041243982,0.077776161,"{""type"":""Point"",""coordinates"":[105.62603530595418,21.041793333244655]}"
Rice,11,0.642828523,-0.367972547,0.413417878,1,0.044552177,0.078009393,"{""type"":""Point"",""coordinates"":[105.62545562281723,21.041525787181453]}"
Rice,8,0.664612711,-0.379577657,0.433196686,1,0.04098952,0.078435226,"{""type"":""Point"",""coordinates"":[105.6257454643857,21.04152578718145]}"
Rice,9,0.632453799,-0.371791311,0.400091203,1,0.0417496,0.07869022,"{""type"":""Point"",""coordinates"":[105.62603530595418,21.041525787181453]}"
Rice,11,0.635995073,-0.362040869,0.404282507,1,0.041228181,0.077879087,"{""type"":""Point"",""coordinates"":[105.62632514752265,21.041521328080396]}"
Rice,2,0.611477013,-0.371556101,0.376044126,1,0.047596588,0.072756154,"{""type"":""Point"",""coordinates"":[106.52387084396445,20.28922193025249]}"
Rice,2,0.598042902,-0.344524437,0.362332814,1,0.049485286,0.074645677,"{""type"":""Point"",""coordinates"":[106.52415622643187,20.28921747115143]}"
Rice,-5,0.610252494,-0.371615128,0.379121758,1,0.046899777,0.073748243,"{""type"":""Point"",""coordinates"":[106.52329116082751,20.28895438418928]}"
Rice,0,0.616076261,-0.37901052,0.383182564,1,0.046105548,0.073252311,"{""type"":""Point"",""coordinates"":[106.52358100239597,20.28894992508823]}"
Rice,2,0.622893262,-0.365286368,0.376785849,1,0.04551003,0.071181549,"{""type"":""Point"",""coordinates"":[106.5238663848634,20.28894992508823]}"
Rice,2,0.614972678,-0.337141083,0.365659787,1,0.045510704,0.070968266,"{""type"":""Point"",""coordinates"":[106.52415622643187,20.288945465987176]}"
Rice,1,0.642183546,-0.336422219,0.393649312,1,0.043224084,0.071082152,"{""type"":""Point"",""coordinates"":[106.52357654329492,20.288682379025023]}"
Rice,1,0.646204719,-0.33921202,0.384430535,1,0.041932951,0.06980151,"{""type"":""Point"",""coordinates"":[106.5238663848634,20.288677919923966]}"
Rice,2,0.631853378,-0.3310795,0.37035948,1,0.042430415,0.070492653,"{""type"":""Point"",""coordinates"":[106.52415176733084,20.288673460822913]}"
Rice,3,0.649681893,-0.351699503,0.405146972,1,0.044517816,0.074535963,"{""type"":""Point"",""coordinates"":[106.52444160889928,20.288673460822913]}"
Rice,4,0.650345387,-0.334625578,0.402957902,1,0.043422948,0.072462609,"{""type"":""Point"",""coordinates"":[106.52357654329492,20.28841037386076]}"
Rice,2,0.666751105,-0.350897911,0.412299508,1,0.042728019,0.071083393,"{""type"":""Point"",""coordinates"":[106.52386192576235,20.288405914759707]}"
Rice,4,0.58980787,-0.416356847,0.363540436,1,0.046939581,0.079509004,"{""type"":""Point"",""coordinates"":[106.29462399970575,20.424956966319378]}"
Rice,2,0.58274028,-0.393184485,0.363575509,1,0.049822935,0.081220835,"{""type"":""Point"",""coordinates"":[106.29490938217316,20.424956966319378]}"
Rice,2,0.577292255,-0.42028231,0.354516109,1,0.048992226,0.079313436,"{""type"":""Point"",""coordinates"":[106.29490938217317,20.42468496115512]}"
Rice,5,0.570672647,-0.407142347,0.357691974,1,0.05390338,0.084553079,"{""type"":""Point"",""coordinates"":[106.70774633500434,20.938712294192143]}"
Rice,4,0.508309818,-0.391443771,0.319189353,1,0.058587154,0.086036817,"{""type"":""Point"",""coordinates"":[106.70803171747178,20.938707835091098]}"
Rice,2,0.587133699,-0.341672574,0.368157913,1,0.052380443,0.085942656,"{""type"":""Point"",""coordinates"":[106.56342307030853,20.818147119909078]}"
Rice,5,0.526270046,-0.32508003,0.314809032,1,0.053367924,0.086828113,"{""type"":""Point"",""coordinates"":[106.56313322874004,20.817879573845868]}"
Rice,2,0.575815019,-0.33869632,0.35540763,1,0.05233721,0.084557285,"{""type"":""Point"",""coordinates"":[106.56342307030853,20.817875114744812]}"
Rice,1,0.612721987,-0.337391245,0.389985185,1,0.051340757,0.08603086,"{""type"":""Point"",""coordinates"":[106.56284338717157,20.817612027782662]}"
Rice,4,0.532180433,-0.337534438,0.324366237,1,0.053570416,0.08836336,"{""type"":""Point"",""coordinates"":[106.56312876963898,20.817607568681613]}"
Rice,2,0.543455341,-0.323599124,0.332335346,1,0.052829699,0.087026064,"{""type"":""Point"",""coordinates"":[106.56341861120748,20.817607568681613]}"
Rice,0,0.577133544,-0.353343149,0.357279553,1,0.052527443,0.085695209,"{""type"":""Point"",""coordinates"":[106.56370845277593,20.817603109580556]}"
Rice,1,0.542619081,-0.358808634,0.330611364,1,0.054702823,0.087077038,"{""type"":""Point"",""coordinates"":[106.563128769639,20.81733556351735]}"
Rice,2,0.536444073,-0.342325076,0.322641712,1,0.053420307,0.086727616,"{""type"":""Point"",""coordinates"":[106.5634141521064,20.817335563517346]}"
Rice,2,0.560796455,-0.261622433,0.352633997,1,0.045678863,0.095218048,"{""type"":""Point"",""coordinates"":[106.61010094013596,20.762163106183063]}"
Rice,2,0.597884257,-0.305416326,0.375249866,1,0.04697048,0.086447877,"{""type"":""Point"",""coordinates"":[106.6103863226034,20.76215864708201]}"
Rice,2,0.56400486,-0.245376488,0.343702163,1,0.04736714,0.094633602,"{""type"":""Point"",""coordinates"":[106.61009648103492,20.761891101018808]}"
Rice,2,0.599803072,-0.294054406,0.373608663,1,0.046672713,0.086058318,"{""type"":""Point"",""coordinates"":[106.6103863226034,20.761886641917755]}"
Rice,1,0.538300042,-0.280851218,0.351452443,1,0.06565819,0.095053596,"{""type"":""Point"",""coordinates"":[106.62886483736888,20.738677020934563]}"
Rice,2,0.565654985,-0.274975041,0.373542677,1,0.064185923,0.093900546,"{""type"":""Point"",""coordinates"":[106.62886037826785,20.738409474871357]}"
